exp,video,segment,frame,path,n_masks,n_masks^3,mask_area,mask_centroid,mask_conf,mask_strength,bbox_id,bbox_area,bbox_centroid,bbox_dim,avg_mask_area,avg_bbox_area,avg_mask_strength,avg_bbox_width,avg_bbox_height,mask_centroid_dist,bbox_centroid_dist,Label,label_LSTM,is_padding
22_08_2024,2024-08-22_10_40_00_000,14,882,22_08_2024/2024-08-22_10_40_00_000/14/882.jpg,2,,"[1452, 154]","[[313.0, 240.0], [282.0, 496.0]]","[0.7272804, 0.57549894]","[222.0, 176.87]","[0, 0]","[1886.0, 176.0]","[[313.0, 241.0], [282.0, 497.0]]","[[41.0, 46.0], [11.0, 16.0]]",803,1031,199.435,26,26,257.87,257.87,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,883,22_08_2024/2024-08-22_10_40_00_000/14/883.jpg,1,,[999],"[[310.0, 237.0]]",[0.8427478],[208.57],[0],[1419.0],"[[312.0, 237.0]]","[[33.0, 43.0]]",999,1419,208.57,33,33,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,884,22_08_2024/2024-08-22_10_40_00_000/14/884.jpg,1,,[999],"[[310.0, 237.0]]",[0.8427478],[208.57],[0],[1419.0],"[[312.0, 237.0]]","[[33.0, 43.0]]",999,1419,208.57,33,33,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,885,22_08_2024/2024-08-22_10_40_00_000/14/885.jpg,1,,[999],"[[310.0, 237.0]]",[0.8427478],[208.57],[0],[1419.0],"[[312.0, 237.0]]","[[33.0, 43.0]]",999,1419,208.57,33,33,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,886,22_08_2024/2024-08-22_10_40_00_000/14/886.jpg,2,,"[300, 2469]","[[284.0, 506.0], [319.0, 239.0]]","[0.72530717, 0.70858634]","[199.73, 226.68]","[0, 0]","[352.0, 3248.0]","[[284.0, 507.0], [318.0, 239.0]]","[[16.0, 22.0], [58.0, 56.0]]",1384.5,1800,213.205,37,37,269.28,270.15,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,887,22_08_2024/2024-08-22_10_40_00_000/14/887.jpg,2,,"[300, 2469]","[[284.0, 506.0], [319.0, 239.0]]","[0.72530717, 0.70858634]","[199.73, 226.68]","[0, 0]","[352.0, 3248.0]","[[284.0, 507.0], [318.0, 239.0]]","[[16.0, 22.0], [58.0, 56.0]]",1384.5,1800,213.205,37,37,269.28,270.15,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,888,22_08_2024/2024-08-22_10_40_00_000/14/888.jpg,1,,[860],"[[313.0, 242.0]]",[0.86146265],[208.25],[0],[1184.0],"[[313.0, 241.0]]","[[37.0, 32.0]]",860,1184,208.25,37,37,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,889,22_08_2024/2024-08-22_10_40_00_000/14/889.jpg,1,,[728],"[[304.0, 237.0]]",[0.872936],[215.3],[0],[930.0],"[[305.0, 237.0]]","[[31.0, 30.0]]",728,930,215.3,31,31,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,890,22_08_2024/2024-08-22_10_40_00_000/14/890.jpg,1,,[728],"[[304.0, 237.0]]",[0.8729362],[215.3],[0],[930.0],"[[305.0, 237.0]]","[[31.0, 30.0]]",728,930,215.3,31,31,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,891,22_08_2024/2024-08-22_10_40_00_000/14/891.jpg,1,,[728],"[[304.0, 237.0]]",[0.872936],[215.3],[0],[930.0],"[[305.0, 237.0]]","[[31.0, 30.0]]",728,930,215.3,31,31,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,892,22_08_2024/2024-08-22_10_40_00_000/14/892.jpg,1,,[564],"[[305.0, 235.0]]",[0.7673805],[214.62],[0],[644.0],"[[306.0, 236.0]]","[[23.0, 28.0]]",564,644,214.62,23,23,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,893,22_08_2024/2024-08-22_10_40_00_000/14/893.jpg,1,,[564],"[[305.0, 235.0]]",[0.7673824],[214.62],[0],[644.0],"[[306.0, 236.0]]","[[23.0, 28.0]]",564,644,214.62,23,23,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,894,22_08_2024/2024-08-22_10_40_00_000/14/894.jpg,0,,[],[],[],[],[],[],[],[],0,0,0,0,0,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,895,22_08_2024/2024-08-22_10_40_00_000/14/895.jpg,3,,"[723, 62, 617]","[[311.0, 239.0], [324.0, 212.0], [309.0, 238.0]]","[0.65112674, 0.4292408, 0.35434628]","[201.24, 199.4, 202.04]","[0, 0, 0]","[1122.0, 63.0, 754.0]","[[311.0, 240.0], [324.0, 213.0], [310.0, 238.0]]","[[33.0, 34.0], [7.0, 9.0], [29.0, 26.0]]",467.3333333,646.3333333,200.8933333,23,23,20.74,20.29,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,896,22_08_2024/2024-08-22_10_40_00_000/14/896.jpg,3,,"[723, 62, 617]","[[311.0, 239.0], [324.0, 212.0], [309.0, 238.0]]","[0.6511198, 0.42924455, 0.35434502]","[201.24, 199.4, 202.04]","[0, 0, 0]","[1122.0, 63.0, 754.0]","[[311.0, 240.0], [324.0, 213.0], [310.0, 238.0]]","[[33.0, 34.0], [7.0, 9.0], [29.0, 26.0]]",467.3333333,646.3333333,200.8933333,23,23,20.74,20.29,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,897,22_08_2024/2024-08-22_10_40_00_000/14/897.jpg,3,,"[723, 62, 617]","[[311.0, 239.0], [324.0, 212.0], [309.0, 238.0]]","[0.6511198, 0.42924455, 0.35434502]","[201.24, 199.4, 202.04]","[0, 0, 0]","[1122.0, 63.0, 754.0]","[[311.0, 240.0], [324.0, 213.0], [310.0, 238.0]]","[[33.0, 34.0], [7.0, 9.0], [29.0, 26.0]]",467.3333333,646.3333333,200.8933333,23,23,20.74,20.29,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,898,22_08_2024/2024-08-22_10_40_00_000/14/898.jpg,1,,[1270],"[[311.0, 236.0]]",[0.8928806],[210.15],[0],[2040.0],"[[311.0, 235.0]]","[[40.0, 51.0]]",1270,2040,210.15,40,40,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,899,22_08_2024/2024-08-22_10_40_00_000/14/899.jpg,1,,[1270],"[[311.0, 236.0]]",[0.8928807],[210.15],[0],[2040.0],"[[311.0, 235.0]]","[[40.0, 51.0]]",1270,2040,210.15,40,40,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,900,22_08_2024/2024-08-22_10_40_00_000/14/900.jpg,1,,[1210],"[[315.0, 244.0]]",[0.8049156],[221.3],[0],[1575.0],"[[314.0, 246.0]]","[[35.0, 45.0]]",1210,1575,221.3,35,35,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,901,22_08_2024/2024-08-22_10_40_00_000/14/901.jpg,2,,"[1521, 88]","[[317.0, 243.0], [283.0, 515.0]]","[0.858913, 0.4624396]","[226.78, 168.04]","[0, 0]","[2014.0, 99.0]","[[317.0, 244.0], [283.0, 515.0]]","[[38.0, 53.0], [9.0, 11.0]]",804.5,1056.5,197.41,23.5,23.5,274.12,273.12,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,902,22_08_2024/2024-08-22_10_40_00_000/14/902.jpg,2,,"[1521, 88]","[[317.0, 243.0], [283.0, 515.0]]","[0.858913, 0.4624396]","[226.78, 168.04]","[0, 0]","[2014.0, 99.0]","[[317.0, 244.0], [283.0, 515.0]]","[[38.0, 53.0], [9.0, 11.0]]",804.5,1056.5,197.41,23.5,23.5,274.12,273.12,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,903,22_08_2024/2024-08-22_10_40_00_000/14/903.jpg,2,,"[1521, 88]","[[317.0, 243.0], [283.0, 515.0]]","[0.858913, 0.4624396]","[226.78, 168.04]","[0, 0]","[2014.0, 99.0]","[[317.0, 244.0], [283.0, 515.0]]","[[38.0, 53.0], [9.0, 11.0]]",804.5,1056.5,197.41,23.5,23.5,274.12,273.12,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,904,22_08_2024/2024-08-22_10_40_00_000/14/904.jpg,1,,[1026],"[[314.0, 243.0]]",[0.9377545],[214.95],[0],[1360.0],"[[314.0, 244.0]]","[[34.0, 40.0]]",1026,1360,214.95,34,34,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,905,22_08_2024/2024-08-22_10_40_00_000/14/905.jpg,1,,[1026],"[[314.0, 243.0]]",[0.9377545],[214.95],[0],[1360.0],"[[314.0, 244.0]]","[[34.0, 40.0]]",1026,1360,214.95,34,34,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,906,22_08_2024/2024-08-22_10_40_00_000/14/906.jpg,1,,[745],"[[317.0, 249.0]]",[0.83874255],[198.55],[0],[910.0],"[[318.0, 249.0]]","[[26.0, 35.0]]",745,910,198.55,26,26,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,907,22_08_2024/2024-08-22_10_40_00_000/14/907.jpg,1,,[1241],"[[309.0, 240.0]]",[0.8264893],[220.73],[0],[1596.0],"[[309.0, 242.0]]","[[38.0, 42.0]]",1241,1596,220.73,38,38,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,908,22_08_2024/2024-08-22_10_40_00_000/14/908.jpg,1,,[1241],"[[309.0, 240.0]]",[0.82647413],[220.73],[0],[1596.0],"[[309.0, 242.0]]","[[38.0, 42.0]]",1241,1596,220.73,38,38,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,909,22_08_2024/2024-08-22_10_40_00_000/14/909.jpg,1,,[1241],"[[309.0, 240.0]]",[0.8264759],[220.73],[0],[1596.0],"[[309.0, 242.0]]","[[38.0, 42.0]]",1241,1596,220.73,38,38,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,910,22_08_2024/2024-08-22_10_40_00_000/14/910.jpg,1,,[1232],"[[311.0, 242.0]]",[0.8335771],[217.42],[0],[1564.0],"[[311.0, 243.0]]","[[34.0, 46.0]]",1232,1564,217.42,34,34,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,911,22_08_2024/2024-08-22_10_40_00_000/14/911.jpg,1,,[1232],"[[311.0, 242.0]]",[0.833577],[217.42],[0],[1564.0],"[[311.0, 243.0]]","[[34.0, 46.0]]",1232,1564,217.42,34,34,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,912,22_08_2024/2024-08-22_10_40_00_000/14/912.jpg,1,,[871],"[[317.0, 245.0]]",[0.78517514],[219.06],[0],[1053.0],"[[318.0, 246.0]]","[[27.0, 39.0]]",871,1053,219.06,27,27,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,913,22_08_2024/2024-08-22_10_40_00_000/14/913.jpg,1,,[673],"[[314.0, 244.0]]",[0.8842894],[211.96],[0],[837.0],"[[313.0, 244.0]]","[[31.0, 27.0]]",673,837,211.96,31,31,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,914,22_08_2024/2024-08-22_10_40_00_000/14/914.jpg,1,,[673],"[[314.0, 244.0]]",[0.8842894],[211.96],[0],[837.0],"[[313.0, 244.0]]","[[31.0, 27.0]]",673,837,211.96,31,31,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,915,22_08_2024/2024-08-22_10_40_00_000/14/915.jpg,1,,[2545],"[[312.0, 230.0]]",[0.7016041],[220.75],[0],[3038.0],"[[311.0, 232.0]]","[[49.0, 62.0]]",2545,3038,220.75,49,49,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,916,22_08_2024/2024-08-22_10_40_00_000/14/916.jpg,1,,[2545],"[[312.0, 230.0]]",[0.70160407],[220.75],[0],[3038.0],"[[311.0, 232.0]]","[[49.0, 62.0]]",2545,3038,220.75,49,49,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,917,22_08_2024/2024-08-22_10_40_00_000/14/917.jpg,1,,[601],"[[316.0, 250.0]]",[0.7994274],[218.02],[0],[754.0],"[[316.0, 251.0]]","[[26.0, 29.0]]",601,754,218.02,26,26,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,918,22_08_2024/2024-08-22_10_40_00_000/14/918.jpg,1,,[601],"[[316.0, 250.0]]",[0.7994302],[218.02],[0],[754.0],"[[316.0, 251.0]]","[[26.0, 29.0]]",601,754,218.02,26,26,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,919,22_08_2024/2024-08-22_10_40_00_000/14/919.jpg,1,,[734],"[[319.0, 255.0]]",[0.8263554],[209.15],[0],[918.0],"[[321.0, 254.0]]","[[34.0, 27.0]]",734,918,209.15,34,34,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,920,22_08_2024/2024-08-22_10_40_00_000/14/920.jpg,1,,[734],"[[319.0, 255.0]]",[0.8263554],[209.15],[0],[918.0],"[[321.0, 254.0]]","[[34.0, 27.0]]",734,918,209.15,34,34,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,921,22_08_2024/2024-08-22_10_40_00_000/14/921.jpg,2,,"[439, 303]","[[315.0, 245.0], [297.0, 281.0]]","[0.74952495, 0.6582127]","[210.95, 202.31]","[0, 0]","[528.0, 322.0]","[[315.0, 246.0], [297.0, 281.0]]","[[24.0, 22.0], [14.0, 23.0]]",371,425,206.63,19,19,40.25,39.36,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,922,22_08_2024/2024-08-22_10_40_00_000/14/922.jpg,2,,"[439, 303]","[[315.0, 245.0], [297.0, 281.0]]","[0.74948436, 0.65820456]","[210.95, 202.31]","[0, 0]","[528.0, 322.0]","[[315.0, 246.0], [297.0, 281.0]]","[[24.0, 22.0], [14.0, 23.0]]",371,425,206.63,19,19,40.25,39.36,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,923,22_08_2024/2024-08-22_10_40_00_000/14/923.jpg,1,,[451],"[[322.0, 247.0]]",[0.8121333],[209.01],[0],[594.0],"[[322.0, 248.0]]","[[22.0, 27.0]]",451,594,209.01,22,22,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,924,22_08_2024/2024-08-22_10_40_00_000/14/924.jpg,1,,[451],"[[322.0, 247.0]]",[0.8121333],[209.01],[0],[594.0],"[[322.0, 248.0]]","[[22.0, 27.0]]",451,594,209.01,22,22,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,925,22_08_2024/2024-08-22_10_40_00_000/14/925.jpg,2,,"[1001, 117]","[[317.0, 241.0], [275.0, 506.0]]","[0.7811477, 0.6128111]","[196.63, 169.29]","[0, 0]","[1794.0, 130.0]","[[321.0, 242.0], [276.0, 506.0]]","[[39.0, 46.0], [10.0, 13.0]]",559,962,182.96,24.5,24.5,268.31,267.81,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,926,22_08_2024/2024-08-22_10_40_00_000/14/926.jpg,2,,"[1001, 117]","[[317.0, 241.0], [275.0, 506.0]]","[0.7811872, 0.6128521]","[196.63, 169.29]","[0, 0]","[1794.0, 130.0]","[[321.0, 242.0], [276.0, 506.0]]","[[39.0, 46.0], [10.0, 13.0]]",559,962,182.96,24.5,24.5,268.31,267.81,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,927,22_08_2024/2024-08-22_10_40_00_000/14/927.jpg,1,,[81],"[[301.0, 283.0]]",[0.5378143],[184.77],[0],[84.0],"[[301.0, 283.0]]","[[6.0, 14.0]]",81,84,184.77,6,6,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,928,22_08_2024/2024-08-22_10_40_00_000/14/928.jpg,1,,[81],"[[301.0, 283.0]]",[0.5378139],[184.77],[0],[84.0],"[[301.0, 283.0]]","[[6.0, 14.0]]",81,84,184.77,6,6,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,929,22_08_2024/2024-08-22_10_40_00_000/14/929.jpg,1,,[81],"[[301.0, 283.0]]",[0.53781384],[184.77],[0],[84.0],"[[301.0, 283.0]]","[[6.0, 14.0]]",81,84,184.77,6,6,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,930,22_08_2024/2024-08-22_10_40_00_000/14/930.jpg,1,,[264],"[[327.0, 254.0]]",[0.5765603],[196.46],[0],[299.0],"[[327.0, 255.0]]","[[13.0, 23.0]]",264,299,196.46,13,13,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,931,22_08_2024/2024-08-22_10_40_00_000/14/931.jpg,1,,[384],"[[325.0, 247.0]]",[0.7677244],[210.52],[0],[465.0],"[[325.0, 248.0]]","[[15.0, 31.0]]",384,465,210.52,15,15,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,932,22_08_2024/2024-08-22_10_40_00_000/14/932.jpg,1,,[384],"[[325.0, 247.0]]",[0.7677244],[210.52],[0],[465.0],"[[325.0, 248.0]]","[[15.0, 31.0]]",384,465,210.52,15,15,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,933,22_08_2024/2024-08-22_10_40_00_000/14/933.jpg,1,,[353],"[[305.0, 230.0]]",[0.6182708],[190.22],[0],[396.0],"[[306.0, 230.0]]","[[18.0, 22.0]]",353,396,190.22,18,18,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,934,22_08_2024/2024-08-22_10_40_00_000/14/934.jpg,1,,[353],"[[305.0, 230.0]]",[0.6182708],[190.22],[0],[396.0],"[[306.0, 230.0]]","[[18.0, 22.0]]",353,396,190.22,18,18,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,935,22_08_2024/2024-08-22_10_40_00_000/14/935.jpg,1,,[353],"[[305.0, 230.0]]",[0.6182708],[190.22],[0],[396.0],"[[306.0, 230.0]]","[[18.0, 22.0]]",353,396,190.22,18,18,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,936,22_08_2024/2024-08-22_10_40_00_000/14/936.jpg,1,,[281],"[[317.0, 234.0]]",[0.6859674],[201.9],[0],[340.0],"[[317.0, 234.0]]","[[17.0, 20.0]]",281,340,201.9,17,17,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,937,22_08_2024/2024-08-22_10_40_00_000/14/937.jpg,1,,[939],"[[322.0, 259.0]]",[0.60657156],[180.17],[0],[1250.0],"[[322.0, 261.0]]","[[25.0, 50.0]]",939,1250,180.17,25,25,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,938,22_08_2024/2024-08-22_10_40_00_000/14/938.jpg,1,,[939],"[[322.0, 259.0]]",[0.6065648],[180.17],[0],[1250.0],"[[322.0, 261.0]]","[[25.0, 50.0]]",939,1250,180.17,25,25,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,939,22_08_2024/2024-08-22_10_40_00_000/14/939.jpg,1,,[347],"[[315.0, 251.0]]",[0.6263227],[187.87],[0],[405.0],"[[315.0, 252.0]]","[[15.0, 27.0]]",347,405,187.87,15,15,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,940,22_08_2024/2024-08-22_10_40_00_000/14/940.jpg,1,,[347],"[[315.0, 251.0]]",[0.6258408],[187.87],[0],[405.0],"[[315.0, 252.0]]","[[15.0, 27.0]]",347,405,187.87,15,15,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,941,22_08_2024/2024-08-22_10_40_00_000/14/941.jpg,1,,[157],"[[315.0, 245.0]]",[0.6791898],[204.62],[0],[154.0],"[[315.0, 245.0]]","[[11.0, 14.0]]",157,154,204.62,11,11,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,942,22_08_2024/2024-08-22_10_40_00_000/14/942.jpg,1,,[157],"[[315.0, 245.0]]",[0.6791913],[204.62],[0],[154.0],"[[315.0, 245.0]]","[[11.0, 14.0]]",157,154,204.62,11,11,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,943,22_08_2024/2024-08-22_10_40_00_000/14/943.jpg,1,,[118],"[[323.0, 265.0]]",[0.45967373],[186.09],[0],[150.0],"[[324.0, 265.0]]","[[15.0, 10.0]]",118,150,186.09,15,15,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,944,22_08_2024/2024-08-22_10_40_00_000/14/944.jpg,1,,[118],"[[323.0, 265.0]]",[0.45969853],[186.09],[0],[150.0],"[[324.0, 265.0]]","[[15.0, 10.0]]",118,150,186.09,15,15,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,945,22_08_2024/2024-08-22_10_40_00_000/14/945.jpg,2,,"[174, 156]","[[329.0, 240.0], [325.0, 264.0]]","[0.42046037, 0.37036222]","[185.37, 197.78]","[0, 0]","[225.0, 182.0]","[[330.0, 241.0], [326.0, 265.0]]","[[15.0, 15.0], [14.0, 13.0]]",165,203.5,191.575,14.5,14.5,24.33,24.33,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,946,22_08_2024/2024-08-22_10_40_00_000/14/946.jpg,2,,"[174, 156]","[[329.0, 240.0], [325.0, 264.0]]","[0.4207652, 0.37050676]","[185.37, 197.78]","[0, 0]","[225.0, 182.0]","[[330.0, 241.0], [326.0, 265.0]]","[[15.0, 15.0], [14.0, 13.0]]",165,203.5,191.575,14.5,14.5,24.33,24.33,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,947,22_08_2024/2024-08-22_10_40_00_000/14/947.jpg,2,,"[174, 156]","[[329.0, 240.0], [325.0, 264.0]]","[0.42126366, 0.37051994]","[185.37, 197.78]","[0, 0]","[225.0, 182.0]","[[330.0, 241.0], [326.0, 265.0]]","[[15.0, 15.0], [14.0, 13.0]]",165,203.5,191.575,14.5,14.5,24.33,24.33,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,948,22_08_2024/2024-08-22_10_40_00_000/14/948.jpg,1,,[2098],"[[325.0, 242.0]]",[0.8534967],[208.86],[0],[2695.0],"[[324.0, 245.0]]","[[55.0, 49.0]]",2098,2695,208.86,55,55,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,949,22_08_2024/2024-08-22_10_40_00_000/14/949.jpg,2,,"[552, 150]","[[329.0, 256.0], [310.0, 233.0]]","[0.7458742, 0.4057877]","[208.29, 199.58]","[0, 0]","[621.0, 156.0]","[[330.0, 257.0], [311.0, 233.0]]","[[27.0, 23.0], [12.0, 13.0]]",351,388.5,203.935,19.5,19.5,29.83,30.61,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,950,22_08_2024/2024-08-22_10_40_00_000/14/950.jpg,2,,"[552, 150]","[[329.0, 256.0], [310.0, 233.0]]","[0.74587345, 0.40578884]","[208.29, 199.58]","[0, 0]","[621.0, 156.0]","[[330.0, 257.0], [311.0, 233.0]]","[[27.0, 23.0], [12.0, 13.0]]",351,388.5,203.935,19.5,19.5,29.83,30.61,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,951,22_08_2024/2024-08-22_10_40_00_000/14/951.jpg,1,,[619],"[[330.0, 252.0]]",[0.83873516],[196.33],[0],[810.0],"[[330.0, 252.0]]","[[27.0, 30.0]]",619,810,196.33,27,27,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,952,22_08_2024/2024-08-22_10_40_00_000/14/952.jpg,1,,[619],"[[330.0, 252.0]]",[0.83873516],[196.33],[0],[810.0],"[[330.0, 252.0]]","[[27.0, 30.0]]",619,810,196.33,27,27,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,953,22_08_2024/2024-08-22_10_40_00_000/14/953.jpg,1,,[619],"[[330.0, 252.0]]",[0.83873516],[196.33],[0],[810.0],"[[330.0, 252.0]]","[[27.0, 30.0]]",619,810,196.33,27,27,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,954,22_08_2024/2024-08-22_10_40_00_000/14/954.jpg,1,,[365],"[[336.0, 249.0]]",[0.6257909],[196.1],[0],[420.0],"[[337.0, 249.0]]","[[15.0, 28.0]]",365,420,196.1,15,15,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,955,22_08_2024/2024-08-22_10_40_00_000/14/955.jpg,1,,[365],"[[336.0, 249.0]]",[0.6257909],[196.1],[0],[420.0],"[[337.0, 249.0]]","[[15.0, 28.0]]",365,420,196.1,15,15,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,956,22_08_2024/2024-08-22_10_40_00_000/14/956.jpg,1,,[275],"[[328.0, 261.0]]",[0.78267163],[201.97],[0],[300.0],"[[328.0, 261.0]]","[[25.0, 12.0]]",275,300,201.97,25,25,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,957,22_08_2024/2024-08-22_10_40_00_000/14/957.jpg,1,,[275],"[[328.0, 261.0]]",[0.78267163],[201.97],[0],[300.0],"[[328.0, 261.0]]","[[25.0, 12.0]]",275,300,201.97,25,25,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,958,22_08_2024/2024-08-22_10_40_00_000/14/958.jpg,2,,"[95, 145]","[[332.0, 261.0], [333.0, 244.0]]","[0.5394265, 0.3516686]","[195.28, 179.79]","[0, 0]","[108.0, 180.0]","[[333.0, 261.0], [334.0, 244.0]]","[[12.0, 9.0], [12.0, 15.0]]",120,144,187.535,12,12,17.03,17.03,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,959,22_08_2024/2024-08-22_10_40_00_000/14/959.jpg,2,,"[95, 145]","[[332.0, 261.0], [333.0, 244.0]]","[0.5394265, 0.3516686]","[195.28, 179.79]","[0, 0]","[108.0, 180.0]","[[333.0, 261.0], [334.0, 244.0]]","[[12.0, 9.0], [12.0, 15.0]]",120,144,187.535,12,12,17.03,17.03,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,960,22_08_2024/2024-08-22_10_40_00_000/14/960.jpg,1,,[240],"[[332.0, 244.0]]",[0.664703],[202.86],[0],[288.0],"[[333.0, 246.0]]","[[16.0, 18.0]]",240,288,202.86,16,16,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,961,22_08_2024/2024-08-22_10_40_00_000/14/961.jpg,1,,[102],"[[333.0, 243.0]]",[0.63153297],[192.13],[0],[121.0],"[[333.0, 244.0]]","[[11.0, 11.0]]",102,121,192.13,11,11,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,962,22_08_2024/2024-08-22_10_40_00_000/14/962.jpg,1,,[102],"[[333.0, 243.0]]",[0.63153297],[192.13],[0],[121.0],"[[333.0, 244.0]]","[[11.0, 11.0]]",102,121,192.13,11,11,0,0,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,963,22_08_2024/2024-08-22_10_40_00_000/14/963.jpg,2,,"[677, 169]","[[330.0, 251.0], [331.0, 259.0]]","[0.41387087, 0.41038808]","[184.06, 190.04]","[0, 0]","[962.0, 187.0]","[[331.0, 251.0], [332.0, 259.0]]","[[26.0, 37.0], [17.0, 11.0]]",423,574.5,187.05,21.5,21.5,8.06,8.06,1,1,0
22_08_2024,2024-08-22_10_40_00_000,14,964,22_08_2024/2024-08-22_10_40_00_000/14/964.jpg,2,,"[677, 169]","[[330.0, 251.0], [331.0, 259.0]]","[0.41386634, 0.41038847]","[184.06, 190.04]","[0, 0]","[962.0, 187.0]","[[331.0, 251.0], [332.0, 259.0]]","[[26.0, 37.0], [17.0, 11.0]]",423,574.5,187.05,21.5,21.5,8.06,8.06,1,1,0
